Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_035031_20190112_20200830_02_T1,LC08_L1TP_035031_20190112_20200830_02_T1,LC80350312019012LGN00,2019/01/12,T1,2, 035, 031, 035, 031,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-12 17:48:50.553469,2019-01-12 17:49:22.323468,LGN,DAY,  10.21,  10.21,360,5,    8.706,    5.593,    6.672,LPGS_15.3.1c,23.53984579,158.02701898,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.49"N,106°50'59.46"W,42°47'57.62"N,108°19'34.07"W,42°50'48.62"N,105°26'21.70"W,40°38'47.62"N,108°13'00.48"W,40°41'26.20"N,105°25'29.57"W, 41.75958,-106.84985, 42.79934,-108.32613, 42.84684,-105.43936, 40.64656,-108.21680, 40.69061,-105.42488,LC08_L2SP_035031_20190112_20200830_02_T1,LC80350312019012LGN00
LC08_L2SP_035032_20190112_20200830_02_T1,LC08_L1TP_035032_20190112_20200830_02_T1,LC80350322019012LGN00,2019/01/12,T1,2, 035, 032, 035, 032,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-12 17:49:14.436036,2019-01-12 17:49:46.206035,LGN,DAY,   6.36,   6.36,349,5,    8.413,    5.652,    6.231,LPGS_15.3.1c,24.75648402,157.43288653,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.62"N,107°18'43.27"W,41°22'13.22"N,108°45'41.44"W,41°25'40.91"N,105°56'22.16"W,39°12'55.12"N,108°38'37.36"W,39°16'07.64"N,105°54'36"W, 40.33295,-107.31202, 41.37034,-108.76151, 41.42803,-105.93949, 39.21531,-108.64371, 39.26879,-105.91000,LC08_L2SP_035032_20190112_20200830_02_T1,LC80350322019012LGN00
LC08_L2SP_033031_20190114_20200830_02_T1,LC08_L1TP_033031_20190114_20200830_02_T1,LC80330312019014LGN00,2019/01/14,T1,2, 033, 031, 033, 031,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-14 17:36:28.478671,2019-01-14 17:37:00.24867,LGN,DAY,   0.39,   0.39,640,5,    6.042,    4.056,    4.479,LPGS_15.3.1c,23.81349805,157.73385134,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'35.03"N,103°45'30.64"W,42°49'04.30"N,105°08'57.26"W,42°47'12.44"N,102°19'42.92"W,40°42'17.35"N,105°08'39.91"W,40°40'33.42"N,102°24'52.92"W, 41.75973,-103.75851, 42.81786,-105.14924, 42.78679,-102.32859, 40.70482,-105.14442, 40.67595,-102.41470,LC08_L2SP_033031_20190114_20200830_02_T1,LC80330312019014LGN00
LC08_L2SP_033032_20190114_20200829_02_T1,LC08_L1TP_033032_20190114_20200829_02_T1,LC80330322019014LGN00,2019/01/14,T1,2, 033, 032, 033, 032,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-14 17:36:52.36971,2019-01-14 17:37:24.139709,LGN,DAY,   0.68,   0.68,591,5,    7.098,    4.461,    5.521,LPGS_15.3.1c,25.02643196,157.13215082,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.40"N,104°13'14.88"W,41°23'13.60"N,105°35'27.06"W,41°22'05.30"N,102°49'43.14"W,39°16'15.38"N,105°34'21.65"W,39°15'11.99"N,102°53'43.33"W, 40.33261,-104.22080, 41.38711,-105.59085, 41.36814,-102.82865, 39.27094,-105.57268, 39.25333,-102.89537,LC08_L2SP_033032_20190114_20200829_02_T1,LC80330322019014LGN00
LC08_L2SP_033033_20190114_20200829_02_T1,LC08_L1TP_033033_20190114_20200829_02_T1,LC80330332019014LGN00,2019/01/14,T1,2, 033, 033, 033, 033,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-14 17:37:16.256513,2019-01-14 17:37:48.026512,LGN,DAY,   5.00,   5.00,490,5,    8.401,    5.102,    6.674,LPGS_15.3.1c,26.23425375,156.52244578,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.19"N,104°40'05.16"W,39°57'16.13"N,106°01'02.50"W,39°56'47.83"N,103°18'34.88"W,37°50'07.04"N,105°59'15.22"W,37°49'40.80"N,103°21'33.05"W, 38.90422,-104.66810, 39.95448,-106.01736, 39.94662,-103.30969, 37.83529,-105.98756, 37.82800,-103.35918,LC08_L2SP_033033_20190114_20200829_02_T1,LC80330332019014LGN00
LC08_L2SP_033034_20190114_20200830_02_T1,LC08_L1TP_033034_20190114_20200830_02_T1,LC80330342019014LGN00,2019/01/14,T1,2, 033, 034, 033, 034,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-14 17:37:40.13908,2019-01-14 17:38:11.909079,LGN,DAY,  27.75,  27.75,424,5,    8.259,    5.307,    6.327,LPGS_15.3.1c,27.43651465,155.90251122,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.88"N,105°06'06.08"W,38°31'22.15"N,106°26'02.18"W,38°31'30.79"N,103°46'37.52"W,36°24'02.66"N,106°23'38.29"W,36°24'10.66"N,103°48'40.25"W, 37.47469,-105.10169, 38.52282,-106.43394, 38.52522,-103.77709, 36.40074,-106.39397, 36.40296,-103.81118,LC08_L2SP_033034_20190114_20200830_02_T1,LC80330342019014LGN00
LC08_L2SP_031035_20190116_20200830_02_T1,LC08_L1TP_031035_20190116_20200830_02_T1,LC80310352019016LGN00,2019/01/16,T1,2, 031, 035, 031, 035,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-16 17:25:41.934187,2019-01-16 17:26:13.704185,LGN,DAY,   2.85,   2.85,655,5,    6.191,    3.803,    4.885,LPGS_15.3.1c,28.91774042,154.94290394,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.30"N,102°25'52.54"W,37°06'06.91"N,103°40'31.55"W,37°02'44.92"N,101°07'11.71"W,35°01'01.56"N,103°42'35.75"W,34°57'54.32"N,101°13'14.52"W, 36.04314,-102.43126, 37.10192,-103.67543, 37.04581,-101.11992, 35.01710,-103.70993, 34.96509,-101.22070,LC08_L2SP_031035_20190116_20200830_02_T1,LC80310352019016LGN00
LC08_L2SP_036033_20190119_20200829_02_T1,LC08_L1TP_036033_20190119_20200829_02_T1,LC80360332019019LGN00,2019/01/19,T1,2, 036, 033, 036, 033,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-19 17:55:47.48521,2019-01-19 17:56:19.255209,LGN,DAY,   5.56,   5.56,842,5,    7.794,    5.388,    5.631,LPGS_15.3.1c,27.02433333,155.74198543,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'15.62"N,109°17'58.42"W,39°57'39.64"N,110°36'57.46"W,39°55'15.96"N,107°56'03.91"W,37°51'37.69"N,110°37'37.63"W,37°49'24.35"N,108°01'23.92"W, 38.90434,-109.29956, 39.96101,-110.61596, 39.92110,-107.93442, 37.86047,-110.62712, 37.82343,-108.02331,LC08_L2SP_036033_20190119_20200829_02_T1,LC80360332019019LGN00
LC08_L2SP_036034_20190119_20200830_02_T1,LC08_L1TP_036034_20190119_20200830_02_T1,LC80360342019019LGN00,2019/01/19,T1,2, 036, 034, 036, 034,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-19 17:56:11.376249,2019-01-19 17:56:43.146248,LGN,DAY,   3.68,   3.68,999,5,    8.509,    5.896,    6.135,LPGS_15.3.1c,28.21563388,155.09901369,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.44"N,109°43'59.92"W,38°31'44"N,111°01'59.77"W,38°30'00.22"N,108°24'05.44"W,36°25'30.36"N,111°01'56.46"W,36°23'54.10"N,108°28'23.74"W, 37.47429,-109.73331, 38.52889,-111.03327, 38.50006,-108.40151, 36.42510,-111.03235, 36.39836,-108.47326,LC08_L2SP_036034_20190119_20200830_02_T1,LC80360342019019LGN00
LC08_L2SP_032031_20190123_20200829_02_T1,LC08_L1TP_032031_20190123_20200829_02_T1,LC80320312019023LGN00,2019/01/23,T1,2, 032, 031, 032, 031,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-23 17:30:15.274129,2019-01-23 17:30:47.044128,LGN,DAY,  26.89,  26.89,676,5,    6.952,    4.756,    5.070,LPGS_15.3.1c,25.38971024,156.41118578,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.24"N,102°12'33.88"W,42°49'30.43"N,103°33'36.25"W,42°45'21.78"N,100°46'19.31"W,40°44'03.59"N,103°36'21.96"W,40°40'12.43"N,100°54'24.48"W, 41.75951,-102.20941, 42.82512,-103.56007, 42.75605,-100.77203, 40.73433,-103.60610, 40.67012,-100.90680,LC08_L2SP_032031_20190123_20200829_02_T1,LC80320312019023LGN00
LC08_L2SP_032032_20190123_20200829_02_T1,LC08_L1TP_032032_20190123_20200829_02_T1,LC80320322019023LGN00,2019/01/23,T1,2, 032, 032, 032, 032,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-23 17:30:39.160933,2019-01-23 17:31:10.930931,LGN,DAY,   9.82,   9.82,273,5,    8.192,    5.673,    5.910,LPGS_15.3.1c,26.58341041,155.76919755,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'57.47"N,102°40'17.54"W,41°23'32.64"N,104°00'04.36"W,41°20'10.54"N,101°16'13.19"W,39°18'02.74"N,104°01'53.76"W,39°14'54.92"N,101°23'00.67"W, 40.33263,-102.67154, 41.39240,-104.00121, 41.33626,-101.27033, 39.30076,-104.03160, 39.24859,-101.38352,LC08_L2SP_032032_20190123_20200829_02_T1,LC80320322019023LGN00
LC08_L2SP_032033_20190123_20200830_02_T1,LC08_L1TP_032033_20190123_20200830_02_T1,LC80320332019023LGN00,2019/01/23,T1,2, 032, 033, 032, 033,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-23 17:31:03.0435,2019-01-23 17:31:34.813498,LGN,DAY,  17.52,  17.52,269,5,    8.322,    5.817,    5.951,LPGS_15.3.1c,27.77117602,155.11763215,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'16.24"N,103°07'07.18"W,39°57'46.58"N,104°25'47.21"W,39°55'07.79"N,101°45'07.31"W,37°51'54.61"N,104°26'46.79"W,37°49'27.19"N,101°50'45.92"W, 38.90451,-103.11866, 39.96294,-104.42978, 39.91883,-101.75203, 37.86517,-104.44633, 37.82422,-101.84609,LC08_L2SP_032033_20190123_20200830_02_T1,LC80320332019023LGN00
LC08_L2SP_032034_20190123_20200829_02_T1,LC08_L1TP_032034_20190123_20200829_02_T1,LC80320342019023LGN00,2019/01/23,T1,2, 032, 034, 032, 034,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-23 17:31:26.934539,2019-01-23 17:31:58.704537,LGN,DAY,   3.69,   3.69,519,5,    7.356,    4.929,    5.461,LPGS_15.3.1c,28.95320342,154.45380560,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.06"N,103°33'08.32"W,38°31'43.68"N,104°50'50.68"W,38°29'45.13"N,102°13'09.77"W,36°25'39.76"N,104°51'05.87"W,36°23'49.85"N,102°17'45.78"W, 37.47446,-103.55231, 38.52880,-104.84741, 38.49587,-102.21938, 36.42771,-104.85163, 36.39718,-102.29605,LC08_L2SP_032034_20190123_20200829_02_T1,LC80320342019023LGN00
LC08_L2SP_032035_20190123_20200829_02_T1,LC08_L1TP_032035_20190123_20200829_02_T1,LC80320352019023LGN00,2019/01/23,T1,2, 032, 035, 032, 035,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-23 17:31:50.821342,2019-01-23 17:32:22.59134,LGN,DAY,   9.23,   9.23,853,5,    6.673,    4.598,    4.836,LPGS_15.3.1c,30.12835508,153.77578954,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.06"N,103°58'24.35"W,37°05'43.91"N,105°15'07.45"W,37°04'22.48"N,102°40'13.30"W,34°59'28.50"N,105°14'43.62"W,34°58'13.08"N,102°43'53.33"W, 36.04335,-103.97343, 37.09553,-105.25207, 37.07291,-102.67036, 34.99125,-105.24545, 34.97030,-102.73148,LC08_L2SP_032035_20190123_20200829_02_T1,LC80320352019023LGN00
LC08_L2SP_037031_20190126_20200829_02_T2,LC08_L1TP_037031_20190126_20200829_02_T2,LC80370312019026LGN00,2019/01/26,T2,2, 037, 031, 037, 031,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-26 18:01:08.653839,2019-01-26 18:01:40.423837,LGN,DAY,  17.51,  17.51,293,5,   12.675,    9.352,    8.556,LPGS_15.3.1c,26.03760669,155.97269383,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'35.14"N,109°56'02.65"W,42°49'02.96"N,111°19'44.62"W,42°47'26.74"N,108°30'16.13"W,40°42'06.37"N,111°19'06.31"W,40°40'36.98"N,108°35'06.11"W, 41.75976,-109.93407, 42.81749,-111.32906, 42.79076,-108.50448, 40.70177,-111.31842, 40.67694,-108.58503,LC08_L2SP_037031_20190126_20200829_02_T2,LC80370312019026LGN00
LC08_L2SP_037032_20190126_20200829_02_T1,LC08_L1TP_037032_20190126_20200829_02_T1,LC80370322019026LGN00,2019/01/26,T1,2, 037, 032, 037, 032,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-26 18:01:32.544878,2019-01-26 18:02:04.314876,LGN,DAY,   4.46,   4.46,399,5,    8.775,    6.285,    6.124,LPGS_15.3.1c,27.22499395,155.31433814,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.58"N,110°23'46.64"W,41°23'09.78"N,111°46'12.90"W,41°22'16.75"N,109°00'15.48"W,39°16'02.10"N,111°44'47.51"W,39°15'12.89"N,109°03'56.59"W, 40.33266,-110.39629, 41.38605,-111.77025, 41.37132,-109.00430, 39.26725,-111.74653, 39.25358,-109.06572,LC08_L2SP_037032_20190126_20200829_02_T1,LC80370322019026LGN00
LC08_L2SP_035031_20190128_20200830_02_T1,LC08_L1TP_035031_20190128_20200830_02_T1,LC80350312019028LGN00,2019/01/28,T1,2, 035, 031, 035, 031,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-28 17:48:46.58336,2019-01-28 17:49:18.353358,LGN,DAY,  28.32,  28.32,191,5,    8.764,    6.281,    6.112,LPGS_15.3.1c,26.49591249,155.68663550,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.52"N,106°50'35.27"W,42°47'58.42"N,108°19'07.72"W,42°50'48.70"N,105°25'55.24"W,40°38'48.34"N,108°12'34.99"W,40°41'26.30"N,105°25'04.01"W, 41.75959,-106.84313, 42.79956,-108.31881, 42.84686,-105.43201, 40.64676,-108.20972, 40.69064,-105.41778,LC08_L2SP_035031_20190128_20200830_02_T1,LC80350312019028LGN00
LC08_L2SP_035034_20190128_20200829_02_T1,LC08_L1TP_035034_20190128_20200829_02_T1,LC80350342019028LGN00,2019/01/28,T1,2, 035, 034, 035, 034,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-28 17:49:58.248005,2019-01-28 17:50:30.018003,LGN,DAY,  19.35,  19.35,561,5,    7.050,    4.660,    5.290,LPGS_15.3.1c,30.02565888,153.64258480,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'27.55"N,108°11'10"W,38°32'05.50"N,109°26'59.82"W,38°28'17.33"N,106°50'55.28"W,36°27'02.66"N,109°29'32.78"W,36°23'30.95"N,106°57'43.81"W, 37.47432,-108.18611, 38.53486,-109.44995, 38.47148,-106.84869, 36.45074,-109.49244, 36.39193,-106.96217,LC08_L2SP_035034_20190128_20200829_02_T1,LC80350342019028LGN00
LC08_L2SP_035035_20190128_20200830_02_T1,LC08_L1TP_035035_20190128_20200830_02_T1,LC80350352019028LGN00,2019/01/28,T1,2, 035, 035, 035, 035,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-28 17:50:22.130572,2019-01-28 17:50:53.90057,LGN,DAY,   1.41,   1.41,980,5,    6.186,    4.272,    4.474,LPGS_15.3.1c,31.18813186,152.93344563,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,36°02'36.49"N,108°36'25.67"W,37°06'03.89"N,109°51'15.73"W,37°02'55.75"N,107°17'54.49"W,35°00'48.31"N,109°53'03.30"W,34°57'53.93"N,107°23'41.10"W, 36.04347,-108.60713, 37.10108,-109.85437, 37.04882,-107.29847, 35.01342,-109.88425, 34.96498,-107.39475,LC08_L2SP_035035_20190128_20200830_02_T1,LC80350352019028LGN00
LC08_L2SP_033032_20190130_20200830_02_T1,LC08_L1TP_033032_20190130_20200830_02_T1,LC80330322019030LGN00,2019/01/30,T1,2, 033, 032, 033, 032,NADIR,   0.000,2020/08/30,2020/08/30,2019-01-30 17:36:48.365882,2019-01-30 17:37:20.135881,LGN,DAY,  22.60,  22.60,517,5,    7.954,    5.507,    5.739,LPGS_15.3.1c,28.15624011,154.72140597,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.51"N,104°12'50.83"W,41°23'13.74"N,105°35'01.25"W,41°22'04.80"N,102°49'17.33"W,39°16'15.49"N,105°33'56.63"W,39°15'11.52"N,102°53'18.31"W, 40.33292,-104.21412, 41.38715,-105.58368, 41.36800,-102.82148, 39.27097,-105.56573, 39.25320,-102.88842,LC08_L2SP_033032_20190130_20200830_02_T1,LC80330322019030LGN00
LC08_L2SP_033033_20190130_20200829_02_T1,LC08_L1TP_033033_20190130_20200829_02_T1,LC80330332019030LGN00,2019/01/30,T1,2, 033, 033, 033, 033,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-30 17:37:12.256921,2019-01-30 17:37:44.02692,LGN,DAY,  10.14,  10.14,510,5,    8.649,    5.771,    6.442,LPGS_15.3.1c,29.32861710,154.02821673,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.48"N,104°39'41.04"W,39°57'16.34"N,106°00'37.22"W,39°56'47.44"N,103°18'09.61"W,37°50'07.26"N,105°58'50.66"W,37°49'40.48"N,103°21'08.53"W, 38.90430,-104.66140, 39.95454,-106.01034, 39.94651,-103.30267, 37.83535,-105.98074, 37.82791,-103.35237,LC08_L2SP_033033_20190130_20200829_02_T1,LC80330332019030LGN00
LC08_L2SP_033034_20190130_20200829_02_T1,LC08_L1TP_033034_20190130_20200829_02_T1,LC80330342019030LGN00,2019/01/30,T1,2, 033, 034, 033, 034,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-30 17:37:36.14796,2019-01-30 17:38:07.917959,LGN,DAY,   1.55,   1.55,523,5,    7.772,    5.087,    5.875,LPGS_15.3.1c,30.49400813,153.32131828,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.37"N,105°05'42.11"W,38°31'22.44"N,106°25'37.42"W,38°31'30.50"N,103°46'12.76"W,36°24'02.92"N,106°23'14.21"W,36°24'10.40"N,103°48'16.16"W, 37.47427,-105.09503, 38.52290,-106.42706, 38.52514,-103.77021, 36.40081,-106.38728, 36.40289,-103.80449,LC08_L2SP_033034_20190130_20200829_02_T1,LC80330342019030LGN00
LC08_L2SP_033035_20190130_20200829_02_T1,LC08_L1TP_033035_20190130_20200829_02_T1,LC80330352019030LGN00,2019/01/30,T1,2, 033, 035, 033, 035,NADIR,   0.000,2020/08/29,2020/08/29,2019-01-30 17:38:00.030527,2019-01-30 17:38:31.800526,LGN,DAY,   0.64,   0.64,713,5,    6.712,    4.288,    5.164,LPGS_15.3.1c,31.65148575,152.59854957,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'36.28"N,105°30'57.74"W,37°05'23.35"N,106°49'42.24"W,37°06'04.82"N,104°13'08.33"W,34°57'53.71"N,106°46'47.75"W,34°58'32.12"N,104°14'22.92"W, 36.04341,-105.51604, 37.08982,-106.82840, 37.10134,-104.21898, 34.96492,-106.77993, 34.97559,-104.23970,LC08_L2SP_033035_20190130_20200829_02_T1,LC80330352019030LGN00
LC08_L2SP_033035_20200101_20200823_02_T1,LC08_L1TP_033035_20200101_20200823_02_T1,LC80330352020001LGN00,2020/01/01,T1,2, 033, 035, 033, 035,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-01 17:38:26.672973,2020-01-01 17:38:58.442972,LGN,DAY,   2.29,   2.29,580,5,    7.271,    4.563,    5.661,LPGS_15.3.1c,27.48967724,157.43562810,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.92"N,105°31'17.36"W,37°05'22.96"N,106°50'06.54"W,37°06'05"N,104°13'32.66"W,34°57'53.39"N,106°47'11.40"W,34°58'32.27"N,104°14'46.57"W, 36.04331,-105.52149, 37.08971,-106.83515, 37.10139,-104.22574, 34.96483,-106.78650, 34.97563,-104.24627,LC08_L2SP_033035_20200101_20200823_02_T1,LC80330352020001LGN00
LC08_L2SP_031032_20200103_20200823_02_T1,LC08_L1TP_031032_20200103_20200823_02_T1,LC80310322020003LGN00,2020/01/03,T1,2, 031, 032, 031, 032,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-03 17:24:52.906162,2020-01-03 17:25:24.676162,LGN,DAY,  17.68,  17.68,351,5,    7.810,    5.640,    5.402,LPGS_15.3.1c,23.90194652,158.88714028,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'58.19"N,101°07'44.47"W,41°22'15.20"N,102°34'30.18"W,41°25'26.40"N,99°45'09.90"W,39°13'05.27"N,102°27'47.59"W,39°16'02.50"N,99°43'44.94"W, 40.33283,-101.12902, 41.37089,-102.57505, 41.42400, -99.75275, 39.21813,-102.46322, 39.26736, -99.72915,LC08_L2SP_031032_20200103_20200823_02_T1,LC80310322020003LGN00
LC08_L2SP_031033_20200103_20200823_02_T1,LC08_L1TP_031033_20200103_20200823_02_T1,LC80310332020003LGN00,2020/01/03,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-03 17:25:16.797202,2020-01-03 17:25:48.567201,LGN,DAY,   6.78,   6.78,382,5,    7.340,    4.803,    5.551,LPGS_15.3.1c,25.13436356,158.31381054,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'15.30"N,101°34'34.61"W,39°56'18.96"N,102°59'51.83"W,40°00'03.60"N,100°14'09.42"W,37°47'01.10"N,102°52'43.18"W,37°50'29.18"N,100°11'56.51"W, 38.90425,-101.57628, 39.93860,-102.99773, 40.00100,-100.23595, 37.78364,-102.87866, 37.84144,-100.19903,LC08_L2SP_031033_20200103_20200823_02_T1,LC80310332020003LGN00
LC08_L2SP_031034_20200103_20200823_02_T1,LC08_L1TP_031034_20200103_20200823_02_T1,LC80310342020003LGN00,2020/01/03,T1,2, 031, 034, 031, 034,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-03 17:25:40.679769,2020-01-03 17:26:12.449768,LGN,DAY,   0.14,   0.14,428,5,    7.712,    4.951,    5.914,LPGS_15.3.1c,26.36183363,157.73182597,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'29.06"N,102°00'34.99"W,38°32'06"N,103°16'03.11"W,38°28'03.76"N,100°40'12.72"W,36°27'13.57"N,103°18'53.86"W,36°23'28.75"N,100°47'18.20"W, 37.47474,-102.00972, 38.53500,-103.26753, 38.46771,-100.67020, 36.45377,-103.31496, 36.39132,-100.78839,LC08_L2SP_031034_20200103_20200823_02_T1,LC80310342020003LGN00
LC08_L2SP_031035_20200103_20200823_02_T1,LC08_L1TP_031035_20200103_20200823_02_T1,LC80310352020003LGN00,2020/01/03,T1,2, 031, 035, 031, 035,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-03 17:26:04.575044,2020-01-03 17:26:36.345044,LGN,DAY,   0.15,   0.15,674,5,    6.650,    4.303,    5.070,LPGS_15.3.1c,27.58505126,157.13854952,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.20"N,102°25'51.24"W,37°06'06.91"N,103°40'31.55"W,37°02'44.92"N,101°07'11.71"W,35°01'01.56"N,103°42'35.75"W,34°57'54.32"N,101°13'14.52"W, 36.04311,-102.43090, 37.10192,-103.67543, 37.04581,-101.11992, 35.01710,-103.70993, 34.96509,-101.22070,LC08_L2SP_031035_20200103_20200823_02_T1,LC80310352020003LGN00
LC08_L2SP_036031_20200106_20200823_02_T1,LC08_L1TP_036031_20200106_20200823_02_T1,LC80360312020006LGN00,2020/01/06,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-06 17:55:22.736924,2020-01-06 17:55:54.506923,LGN,DAY,   9.42,   9.42,294,5,    9.167,    6.776,    6.174,LPGS_15.3.1c,22.88984501,159.02398175,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'35.03"N,108°23'32.68"W,42°49'28.63"N,109°44'50.10"W,42°45'35.89"N,106°57'18.14"W,40°43'51.49"N,109°47'14.50"W,40°40'15.17"N,107°05'02.98"W, 41.75973,-108.39241, 42.82462,-109.74725, 42.75997,-106.95504, 40.73097,-109.78736, 40.67088,-107.08416,LC08_L2SP_036031_20200106_20200823_02_T1,LC80360312020006LGN00
LC08_L2SP_036032_20200106_20200823_02_T1,LC08_L1TP_036032_20200106_20200823_02_T1,LC80360322020006LGN00,2020/01/06,T1,2, 036, 032, 036, 032,NADIR,   0.000,2020/08/23,2020/08/23,2020-01-06 17:55:46.627963,2020-01-06 17:56:18.397963,LGN,DAY,   3.22,   3.22,701,5,    8.663,    6.126,    6.125,LPGS_15.3.1c,24.12063367,158.44977994,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'57.58"N,108°51'16.63"W,41°23'37.93"N,110°11'16.04"W,41°20'31.70"N,107°27'23.04"W,39°17'48.19"N,110°12'45.25"W,39°14'55.18"N,107°33'51.26"W, 40.33266,-108.85462, 41.39387,-110.18779, 41.34214,-107.45640, 39.29672,-110.21257, 39.24866,-107.56424,LC08_L2SP_036032_20200106_20200823_02_T1,LC80360322020006LGN00
