damid,date,longitude,latitude,state,systemidx,watershed,neg_Longitude,neg_Latitude,geometry
SFKernRiver:22xxxx:30n,2022-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000fe,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:31,2022-06-15,-118.18527178702664,35.905671602780075,CA,000000000000000000ff,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:31n,2022-06-15,-118.17620643458496,35.90229160418156,CA,000000000000000000ff,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:32,2022-06-15,-118.18514247309608,35.90545310682846,CA,00000000000000000100,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:32n,2022-06-15,-118.17620643458496,35.90229160418156,CA,00000000000000000100,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:33,2022-06-15,-118.18591389757836,35.90400389898609,CA,00000000000000000101,SFKernRiver,-118.17620643458496,35.90229160418156,
SFKernRiver:22xxxx:33n,2022-06-15,-118.17620643458496,35.90229160418156,CA,00000000000000000101,SFKernRiver,-118.17620643458496,35.90229160418156,POINT (-118.17620643458496 35.90229160418156)
SFKernRiver:22xxxx:34,2022-06-15,-118.18744782834072,35.89550485237822,CA,00000000000000000102,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:22xxxx:34n,2022-06-15,-118.1965087216813,35.892142690183924,CA,00000000000000000102,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:22xxxx:35,2022-06-15,-118.18742553283543,35.893034510394614,CA,00000000000000000103,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:22xxxx:35n,2022-06-15,-118.1965087216813,35.892142690183924,CA,00000000000000000103,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:22xxxx:36,2022-06-15,-118.18920025505471,35.89237902253976,CA,00000000000000000104,SFKernRiver,-118.1965087216813,35.892142690183924,
SFKernRiver:22xxxx:36n,2022-06-15,-118.1965087216813,35.892142690183924,CA,00000000000000000104,SFKernRiver,-118.1965087216813,35.892142690183924,POINT (-118.1965087216813 35.892142690183924)
SFKernRiver:22xxxx:37,2022-06-15,-118.14431940295178,36.000806523755344,CA,00000000000000000105,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:22xxxx:37n,2022-06-15,-118.1356018603923,35.999129901759254,CA,00000000000000000105,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:22xxxx:38,2022-06-15,-118.14369066970326,35.998991669626584,CA,00000000000000000106,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:22xxxx:38n,2022-06-15,-118.1356018603923,35.999129901759254,CA,00000000000000000106,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:22xxxx:39,2022-06-15,-118.15032135296973,35.99558491642176,CA,00000000000000000107,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:22xxxx:39n,2022-06-15,-118.15276048124592,36.00434259089072,CA,00000000000000000107,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:22xxxx:40,2022-06-15,-118.14669164471222,35.98683170105385,CA,00000000000000000108,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:22xxxx:40n,2022-06-15,-118.14682987684486,35.97990671711784,CA,00000000000000000108,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:22xxxx:41,2022-06-15,-118.14705729099865,35.9860513583695,CA,00000000000000000109,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:22xxxx:41n,2022-06-15,-118.14682987684486,35.97990671711784,CA,00000000000000000109,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:22xxxx:42,2022-06-15,-118.14753887391235,35.985498429838856,CA,0000000000000000010a,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:22xxxx:42n,2022-06-15,-118.14682987684486,35.97990671711784,CA,0000000000000000010a,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:22xxxx:43,2022-06-15,-118.14787330649136,35.98550288893992,CA,0000000000000000010b,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:22xxxx:43n,2022-06-15,-118.14682987684486,35.97990671711784,CA,0000000000000000010b,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:22xxxx:44,2022-06-15,-118.15505245918742,35.979732812176756,CA,0000000000000000010c,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:22xxxx:44n,2022-06-15,-118.14682987684486,35.97990671711784,CA,0000000000000000010c,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:22xxxx:45,2022-06-15,-118.15817828902593,35.96653387305856,CA,0000000000000000010d,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:22xxxx:45n,2022-06-15,-118.1462903256174,35.978560068599705,CA,0000000000000000010d,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:46,2022-06-15,-118.15994855214412,35.9704578819856,CA,0000000000000000010e,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:22xxxx:46n,2022-06-15,-118.1462903256174,35.978560068599705,CA,0000000000000000010e,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:47,2022-06-15,-118.1596810060809,35.96982023053495,CA,0000000000000000010f,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:22xxxx:47n,2022-06-15,-118.1462903256174,35.978560068599705,CA,0000000000000000010f,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:22xxxx:48,2022-06-15,-118.17373609260136,35.9612141655018,CA,00000000000000000110,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:22xxxx:48n,2022-06-15,-118.18464751287917,35.96373801669805,CA,00000000000000000110,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:22xxxx:49,2022-06-15,-118.20588621119671,35.96488846476984,CA,00000000000000000111,SFKernRiver,-118.21051921719123,35.96894624672847,
SFKernRiver:22xxxx:49n,2022-06-15,-118.21051921719123,35.96894624672847,CA,00000000000000000111,SFKernRiver,-118.21051921719123,35.96894624672847,POINT (-118.21051921719123 35.96894624672847)
SFKernRiver:22xxxx:50,2022-06-15,-118.19671829943084,35.958195354088616,CA,00000000000000000112,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:22xxxx:50n,2022-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000112,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:22xxxx:51,2022-06-15,-118.1959156612412,35.95792780802541,CA,00000000000000000113,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:22xxxx:51n,2022-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000113,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:22xxxx:52,2022-06-15,-118.19508180934425,35.957713771174845,CA,00000000000000000114,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:22xxxx:52n,2022-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000114,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:22xxxx:53,2022-06-15,-118.1913584599646,35.95394137168363,CA,00000000000000000115,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:22xxxx:53n,2022-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000115,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:22xxxx:54,2022-06-15,-118.190725267615,35.953143192595064,CA,00000000000000000116,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:22xxxx:54n,2022-06-15,-118.20144940564852,35.955653666488146,CA,00000000000000000116,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:22xxxx:55,2022-06-15,-118.18972642897904,35.95281321911711,CA,00000000000000000117,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:22xxxx:55n,2022-06-15,-118.18464751287917,35.96373801669805,CA,00000000000000000117,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:22xxxx:56,2022-06-15,-118.1819230021355,35.953094142483465,CA,00000000000000000118,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:22xxxx:56n,2022-06-15,-118.18464751287917,35.96373801669805,CA,00000000000000000118,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:22xxxx:57,2022-06-15,-118.18165545607228,35.95146211149792,CA,00000000000000000119,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:22xxxx:57n,2022-06-15,-118.17844936241484,35.93975251213156,CA,00000000000000000119,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:22xxxx:58,2022-06-15,-118.175207595949,35.945651902825276,CA,0000000000000000011a,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:58n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011a,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:59,2022-06-15,-118.17423105281831,35.94566082102739,CA,0000000000000000011b,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:59n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011b,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:60,2022-06-15,-118.17464574921628,35.94596403989901,CA,0000000000000000011c,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:60n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011c,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:61,2022-06-15,-118.17438712135518,35.946160240345364,CA,0000000000000000011d,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:61n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011d,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:62,2022-06-15,-118.17428010292988,35.94616915854748,CA,0000000000000000011e,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:62n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011e,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:63,2022-06-15,-118.17400363866456,35.9460710583243,CA,0000000000000000011f,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:63n,2022-06-15,-118.17773144714526,35.93966333011049,CA,0000000000000000011f,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:64,2022-06-15,-118.17283535418858,35.94469319609878,CA,00000000000000000120,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:64n,2022-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000120,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:65,2022-06-15,-118.17240728048743,35.94366760285649,CA,00000000000000000121,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:65n,2022-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000121,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:66,2022-06-15,-118.17275063126856,35.942200558609905,CA,00000000000000000122,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:66n,2022-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000122,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:67,2022-06-15,-118.17230026206217,35.94194193074881,CA,00000000000000000123,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:22xxxx:67n,2022-06-15,-118.17773144714526,35.93966333011049,CA,00000000000000000123,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:22xxxx:68,2022-06-15,-118.1364267940872,36.026923478625385,CA,00000000000000000124,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:22xxxx:68n,2022-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000124,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:22xxxx:69,2022-06-15,-118.1368191949799,36.02482770113026,CA,00000000000000000125,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:22xxxx:69n,2022-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000125,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:22xxxx:70,2022-06-15,-118.1358426518492,36.022504509481415,CA,00000000000000000126,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:22xxxx:70n,2022-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000126,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:22xxxx:71,2022-06-15,-118.13465207186792,36.02199171286027,CA,00000000000000000127,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:22xxxx:71n,2022-06-15,-118.143418664539,36.02922437476896,CA,00000000000000000127,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
SFKernRiver:22xxxx:72,2022-06-15,-118.13175811528424,36.015169288248494,CA,00000000000000000128,SFKernRiver,-118.12814624343092,36.00272393720833,
SFKernRiver:22xxxx:72n,2022-06-15,-118.12814624343092,36.00272393720833,CA,00000000000000000128,SFKernRiver,-118.12814624343092,36.00272393720833,POINT (-118.12814624343092 36.00272393720833)
SFKernRiver:22xxxx:73,2022-06-15,-118.1338405154762,36.01409018579356,CA,00000000000000000129,SFKernRiver,-118.12814624343092,36.00272393720833,
SFKernRiver:22xxxx:73n,2022-06-15,-118.12814624343092,36.00272393720833,CA,00000000000000000129,SFKernRiver,-118.12814624343092,36.00272393720833,POINT (-118.12814624343092 36.00272393720833)
SFKernRiver:22xxxx:74,2022-06-15,-118.14124262322493,36.005479661659365,CA,0000000000000000012a,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:22xxxx:74n,2022-06-15,-118.1356018603923,35.999129901759254,CA,0000000000000000012a,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:22xxxx:75,2022-06-15,-118.14233956208405,36.00508280166561,CA,0000000000000000012b,SFKernRiver,-118.1356018603923,35.999129901759254,
SFKernRiver:22xxxx:75n,2022-06-15,-118.1356018603923,35.999129901759254,CA,0000000000000000012b,SFKernRiver,-118.1356018603923,35.999129901759254,POINT (-118.1356018603923 35.999129901759254)
SFKernRiver:22xxxx:76,2022-06-15,-118.14402064318124,36.004520954932865,CA,0000000000000000012c,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:22xxxx:76n,2022-06-15,-118.15276048124592,36.00434259089072,CA,0000000000000000012c,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:22xxxx:77,2022-06-15,-118.13637328487457,36.02851537770147,CA,0000000000000000012d,SFKernRiver,-118.143418664539,36.02922437476896,
SFKernRiver:22xxxx:77n,2022-06-15,-118.143418664539,36.02922437476896,CA,0000000000000000012d,SFKernRiver,-118.143418664539,36.02922437476896,POINT (-118.143418664539 36.02922437476896)
